id,institution_id,institution_name,institution_type,simplified_institution_category,target_firm_label,country_code,publication_count,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
I102064193,I102064193,University of Siena,education,education,Other,IT,1,0.0002615062761506276,1.0,0.0,9.497406536208374e-06,9
I102134673,I102134673,Linköping University,education,education,Other,SE,9,0.006276150627615062,24.0,0.0016923655592779496,0.0016052572637641166,79
I10213569,I10213569,Cape Breton University,education,education,Other,CA,1,0.0,0.0,0.0,3.211818884300829e-35,11
I102149020,I102149020,University of North Carolina at Charlotte,education,education,Other,US,9,0.004445606694560669,18.0,0.00023505597640814232,0.0027203982063270637,12
I102248843,I102248843,Vienna University of Economics and Business,education,education,Other,AT,3,0.0020920502092050207,8.0,9.505908338822855e-05,0.0002784741076754517,13
I102272798,I102272798,INSEAD,education,education,Other,FR,1,0.0007845188284518827,3.0,0.0,7.957976482176832e-07,14
I102322142,I102322142,"Rutgers, The State University of New Jersey",education,education,Other,US,17,0.019089958158995814,82.0,0.0024555665950187298,0.02253233273774605,9
I102335020,I102335020,Karlsruhe Institute of Technology,education,education,Other,DE,6,0.0020920502092050207,8.0,0.0008837796832408277,0.00026307442705034975,12
I102461120,I102461120,Marquette University,education,education,Other,US,1,0.001307531380753138,5.0,0.0,0.00011381472169837125,15
I102502594,I102502594,Northern Illinois University,education,education,Other,US,1,0.0005230125523012552,2.0,0.0,9.105068306509532e-05,0
I102669525,I102669525,Pelita Harapan University,education,education,Other,ID,1,0.0005230125523012552,2.0,0.0,3.4252858847494853e-06,16
I102782458,I102782458,Chittagong University of Engineering & Technology,education,education,Other,BD,1,0.0005230125523012552,2.0,0.0,3.1761041367767525e-05,17
I102913810,I102913810,Universiti Malaysia Pahang Al-Sultan Abdullah,education,education,Other,MY,1,0.0010460251046025104,4.0,0.0,4.900846686250047e-24,18
I103163165,I103163165,Florida State University,education,education,Other,US,4,0.0020920502092050207,8.0,0.0005655397187956668,0.0008997442433771471,0
I103320735,I103320735,Università Cattolica del Sacro Cuore,education,education,Other,IT,1,0.0007845188284518827,3.0,0.0,1.7848332223009677e-09,19
I103356709,I103356709,Obuda University,education,education,Other,HU,1,0.0,0.0,0.0,3.211818884300829e-35,20
I103562704,I103562704,ESI Group (France),company,company,Other,FR,1,0.0005230125523012552,2.0,0.0,8.857155389493645e-07,12
I103605164,I103605164,Tohoku Institute of Technology,education,education,Other,JP,1,0.0007845188284518827,3.0,0.0,7.270102796224547e-06,2
I103635307,I103635307,"University of California, Riverside",education,education,Other,US,4,0.003138075313807531,12.0,0.0012546961445365416,0.0037610718378079016,17
I104234503,I104234503,Hokkaido University of Science,education,education,Other,JP,1,0.0002615062761506276,1.0,0.0,4.5270576806180895e-05,79
I104338594,I104338594,Inje University,education,education,Other,KR,1,0.0,0.0,0.0,3.211818884300829e-35,22
I104588304,I104588304,University of Szczecin,education,education,Other,PL,1,0.0005230125523012552,2.0,0.0,1.0661127925595895e-07,23
I104914703,I104914703,Université du Québec à Chicoutimi,education,education,Other,CA,1,0.0,0.0,0.0,3.211818884300829e-35,24
I104941359,I104941359,Al-Ahliyya Amman University,education,education,Other,JO,3,0.0015690376569037654,6.0,0.00019981974591243306,5.2514100279544514e-05,79
I105086349,I105086349,North Sichuan Medical University,education,education,Other,CN,1,0.003922594142259414,15.0,0.0,0.005314384865692501,3
I10535382,I10535382,Chongqing University of Posts and Telecommunications,education,education,Other,CN,11,0.006276150627615062,25.0,0.00035833865158575685,0.010617117475189886,3
I105454292,I105454292,Guru Gobind Singh Indraprastha University,education,education,Other,IN,1,0.0002615062761506276,1.0,0.0,2.5647245138541185e-08,13
I105991555,I105991555,Jingdezhen Ceramic Institute,education,education,Other,CN,1,0.0005230125523012552,2.0,0.0,0.0004881308161072659,25
I106118109,I106118109,Eötvös Loránd University,education,education,Other,HU,3,0.00653765690376569,25.0,9.576478854587462e-07,0.0038069327245968307,9
I106157433,I106157433,University of Kassel,education,education,Other,DE,1,0.0015690376569037654,6.0,0.0,0.00013299956099412086,9
I106165777,I106165777,University of Central Florida,education,education,Other,US,15,0.013336820083682007,55.0,0.0018193341378434475,0.013263121412441212,79
I106460735,I106460735,Philadelphia College of Osteopathic Medicine,education,education,Other,US,1,0.0007845188284518827,3.0,0.0,2.0207917049246684e-06,26
I10660446,I10660446,Kunming University of Science and Technology,education,education,Other,CN,4,0.002353556485355648,9.0,1.140057006498507e-06,0.0032323197302091687,3
I106663880,I106663880,University of Bahrain,education,education,Other,BH,1,0.0002615062761506276,1.0,0.0,8.046790918777246e-07,0
I106778892,I106778892,Princess Nourah bint Abdulrahman University,education,education,Other,SA,5,0.005753138075313807,22.0,0.005070703948826292,0.0035143755148258457,23
I106785703,I106785703,Institut polytechnique de Grenoble,education,education,Other,FR,2,0.003138075313807531,15.0,4.670976420911027e-07,0.0005117899755586253,1
I106938459,I106938459,University of New Brunswick,education,education,Other,CA,2,0.001307531380753138,5.0,2.7361368155964175e-07,0.0010530230258103755,0
I106980716,I106980716,Adamawa State University,education,education,Other,NG,1,0.0007845188284518827,3.0,0.0,1.379465706874727e-25,27
I107077323,I107077323,Worcester Polytechnic Institute,education,education,Other,US,1,0.0007845188284518827,3.0,0.0,3.470542925916787e-05,17
I107326029,I107326029,Oranim Academic College of Education,education,education,Other,IL,1,0.0005230125523012552,2.0,0.0,2.296134024659041e-05,28
I107606265,I107606265,Broad Institute,nonprofit,nonprofit,Other,US,6,0.013859832635983262,68.0,0.00011659591016861528,0.008920939421476258,0
I107639228,I107639228,University of Notre Dame,education,education,Other,US,8,0.0054916317991631795,22.0,0.001283677805140883,0.002604346116706919,0
I107672454,I107672454,Dartmouth College,education,education,Other,US,4,0.001830543933054393,7.0,0.00045105215405106944,0.000707958096113946,9
I107720978,I107720978,Ain Shams University,education,education,Other,EG,1,0.0,0.0,0.0,3.211818884300829e-35,29
I107982497,I107982497,Dalian Ocean University,education,education,Other,CN,1,0.0,0.0,0.0,3.211818884300829e-35,30
I108103353,I108103353,Universidad de Valladolid,education,education,Other,ES,2,0.0005230125523012552,4.0,0.0,1.3530072309018237e-05,12
I108192572,I108192572,HEC Montréal,education,education,Other,CA,1,0.0,0.0,0.0,3.211818884300829e-35,31
I108290504,I108290504,University of Pisa,education,education,Other,IT,1,0.0005230125523012552,2.0,0.0,0.00010205169442365083,9
I108377266,I108377266,Earth University,education,education,Other,CR,1,0.0002615062761506276,1.0,0.0,4.877330201834884e-05,3
I108468826,I108468826,Stevens Institute of Technology,education,education,Other,US,1,0.001307531380753138,5.0,0.0,0.0008049584647529729,0
I108526665,I108526665,Fakir Mohan University,education,education,Other,IN,1,0.0010460251046025104,4.0,0.0,9.276758723569063e-06,32
I108688024,I108688024,Qingdao University,education,education,Other,CN,8,0.019351464435146442,87.0,0.0025221428544343577,0.040517600080079055,3
I108904480,I108904480,Shenyang Institute of Engineering,education,education,Other,CN,1,0.0007845188284518827,3.0,0.0,5.913073135421921e-05,3
I108970525,I108970525,Kyiv School of Economics,education,education,Other,UA,1,0.0010460251046025104,4.0,0.0,4.900846686250047e-24,33
I109173049,I109173049,Beijing Foreign Studies University,education,education,Other,CN,3,0.0007845188284518827,3.0,0.0,0.002005331367104921,3
I109556086,I109556086,Autoliv (Sweden),company,company,Other,SE,2,0.0007845188284518827,3.0,0.0,0.00178068378709194,3
I109689652,I109689652,FPT University,education,education,Other,VN,3,0.001307531380753138,6.0,0.0013523356211085293,6.991979259281071e-05,23
I109703491,I109703491,Rochester Institute of Technology - Dubai,education,education,Other,AE,1,0.001830543933054393,7.0,0.0,7.607060530349826e-05,16
I109736498,I109736498,Canadian Institute for Advanced Research,facility,research_institute,Other,CA,1,0.0007845188284518827,3.0,0.0,0.0004986402466225909,0
I109935558,I109935558,Ningbo University,education,education,Other,CN,10,0.0033995815899581588,17.0,0.001083708548895312,0.0073501240550366675,3
I109954829,I109954829,Agricultural University of Athens,education,education,Other,GR,4,0.0002615062761506276,4.0,0.0,1.4170144806033717e-05,34
I110002522,I110002522,University of Essex,education,education,Other,GB,1,0.0005230125523012552,2.0,0.0,3.980552428752249e-07,35
I110017253,I110017253,Université de Tours,education,education,Other,FR,1,0.0015690376569037654,6.0,0.0,0.00011546161108098837,81
I11019714,I11019714,Universidade da Coruña,education,education,Other,ES,1,0.0005230125523012552,2.0,0.0,2.1629664139656033e-07,36
I110273157,I110273157,Kookmin University,education,education,Other,KR,1,0.0007845188284518827,3.0,0.0,0.00030763484878828693,0
I110360157,I110360157,Lovely Professional University,education,education,Other,IN,3,0.003922594142259414,15.0,0.002932343362551626,0.0010781957115112433,23
I110525433,I110525433,"Islamic Azad University, Tehran",education,education,Other,IR,1,0.0005230125523012552,2.0,0.0,0.00014262560026281548,0
I111088046,I111088046,Boston University,education,education,Other,US,8,0.010198744769874476,39.0,2.1939257033057274e-05,0.009300190389029066,79
I111112146,I111112146,Tallinn University of Technology,education,education,Other,EE,3,0.0,0.0,0.0,3.211818884300829e-35,37
I111149068,I111149068,National Defense University,education,education,Other,US,3,0.011244769874476987,45.0,6.840342038991043e-07,0.02965290347572379,3
I111236770,I111236770,University of Vermont,education,education,Other,US,2,0.002353556485355648,9.0,6.090243752455624e-06,0.0005095571567103355,79
I111262870,I111262870,Universitat de Miguel Hernández d'Elx,education,education,Other,ES,1,0.0028765690376569035,11.0,0.0,0.0005880228581931345,9
I111277659,I111277659,Chonnam National University,education,education,Other,KR,1,0.0028765690376569035,11.0,0.0,0.00012033817746779641,2
I111483173,I111483173,King University,education,education,Other,US,6,0.002615062761506276,15.0,2.052102611697313e-07,0.014559215611015053,3
I111599522,I111599522,Jiangnan University,education,education,Other,CN,2,0.0005230125523012552,2.0,2.052102611697313e-07,9.491486436960425e-05,12
I111753288,I111753288,Fujian Normal University,education,education,Other,CN,2,0.0010460251046025104,4.0,0.0,0.00118427320878483,3
I1118541,I1118541,University of East Anglia,education,education,Other,GB,1,0.0002615062761506276,1.0,0.0,2.1048976240153915e-30,38
I111950717,I111950717,Macau University of Science and Technology,education,education,Other,MO,12,0.011244769874476987,47.0,0.0018196358676162159,0.025265739765893268,3
I111979921,I111979921,Northwestern University,education,education,Other,US,13,0.016474895397489538,66.0,0.0036763547723601057,0.010189002458732617,0
I112471378,I112471378,Central University of Tamil Nadu,education,education,Other,IN,1,0.0,0.0,0.0,3.211818884300829e-35,39
I11265461,I11265461,Korea Development Institute,facility,research_institute,Other,KR,1,0.0002615062761506276,1.0,0.0,9.825520285874533e-05,9
I112936343,I112936343,École Centrale de Lyon,education,education,Other,FR,1,0.001307531380753138,5.0,0.0,0.0001447790533032706,1
I112991645,I112991645,Airbus (France),company,company,Other,FR,1,0.0010460251046025104,4.0,0.0,6.849255921083574e-07,1
I113358080,I113358080,Champalimaud Foundation,facility,research_institute,Other,PT,1,0.0020920502092050207,8.0,0.0,2.2548479156791055e-05,14
I113409471,I113409471,Kumoh National Institute of Technology,education,education,Other,KR,1,0.0002615062761506276,1.0,0.0,3.292826622975836e-05,0
I113428412,I113428412,École Normale Supérieure de Lyon,education,education,Other,FR,1,0.002353556485355648,9.0,0.0,0.00012845371508740772,1
I113643904,I113643904,Beni-Suef University,education,education,Other,EG,1,0.0,0.0,0.0,3.211818884300829e-35,40
I113940042,I113940042,Shanghai University,education,education,Other,CN,14,0.005753138075313807,25.0,0.0025333651906520147,0.013002062214817256,3
I113992204,I113992204,Hebei University of Economics and Business,education,education,Other,CN,1,0.0,0.0,0.0,3.211818884300829e-35,41
I114017466,I114017466,University of Technology Sydney,education,education,Other,AU,22,0.0198744769874477,95.0,0.00925802254997393,0.026506628099719504,16
I114027177,I114027177,University of North Carolina at Chapel Hill,education,education,Other,US,8,0.012290794979079497,50.0,0.00045015544739468563,0.0037383072871687035,14
I11406153,I11406153,Shanghai International Studies University,education,education,Other,CN,2,0.0005230125523012552,2.0,0.0,0.00013610777043960757,3
I114090438,I114090438,Goethe University Frankfurt,education,education,Other,DE,3,0.003661087866108786,14.0,1.4250712581231344e-05,0.0003289016144356647,9
I114112103,I114112103,Leibniz University Hannover,education,education,Other,DE,1,0.0015690376569037654,6.0,0.0,5.572532275180793e-05,14
I114203471,I114203471,University of Gloucestershire,education,education,Other,GB,2,0.004968619246861925,19.0,0.0,0.003453071314094552,9
I114218197,I114218197,Chinese Academy of Social Sciences,facility,research_institute,Other,CN,1,0.001830543933054393,7.0,0.0,0.0005144565555415542,12
I114234892,I114234892,Beijing Union University,education,education,Other,CN,4,0.001830543933054393,7.0,0.00045105215405106944,0.002273806292435563,12
I114376631,I114376631,Tomsk State University of Control Systems and Radio-Electronics,education,education,Other,RU,1,0.0002615062761506276,1.0,0.0,2.1048976240153915e-30,42
I114395901,I114395901,University of Nebraska–Lincoln,education,education,Other,US,3,0.0020920502092050207,8.0,0.00045570358663758336,0.0006942937836905829,0
I114457229,I114457229,University of Geneva,education,education,Other,CH,4,0.010198744769874476,40.0,0.0008565455111953296,0.0015098856934793869,14
I114499477,I114499477,University of Fort Hare,education,education,Other,ZA,1,0.001307531380753138,5.0,0.0,0.00019446985424774693,1
I114724429,I114724429,Central University of Punjab,education,education,Other,IN,2,0.0010460251046025104,4.0,4.104205223394626e-07,2.1726831338344862e-25,43
I114794399,I114794399,Suez Canal University,education,education,Other,EG,1,0.0007845188284518827,3.0,0.0,2.9930437655379195e-05,23
I114796046,I114796046,Gurukul Kangri Vishwavidyalaya,education,education,Other,IN,1,0.0,0.0,0.0,3.211818884300829e-35,44
I114832834,I114832834,Tulane University,education,education,Other,US,2,0.0015690376569037654,6.0,0.0,0.00338126851018824,3
I114972647,I114972647,University of Jordan,education,education,Other,JO,5,0.0054916317991631795,22.0,0.002184356637289339,0.0004709250252402622,23
I115228651,I115228651,"Agency for Science, Technology and Research",government,government,Other,SG,12,0.017782426778242676,86.0,0.0006649394285797546,0.05222696068438415,25
I115441956,I115441956,Buffalo State University,education,education,Other,US,1,0.0041841004184100415,16.0,0.0,0.003880075859222794,9
I115592961,I115592961,Jiangsu University,education,education,Other,CN,3,0.0010460251046025104,4.0,0.0,0.003353313556006071,12
I115602675,I115602675,United Nations Institute for Training and Research,facility,research_institute,Other,CH,1,0.0005230125523012552,2.0,0.0,1.3825827141502903e-27,45
I115752224,I115752224,University of Insubria,education,education,Other,IT,1,0.0002615062761506276,1.0,0.0,2.1048976240153915e-30,46
I115953327,I115953327,Çanakkale Onsekiz Mart Üniversitesi,education,education,Other,TR,1,0.0,0.0,0.0,3.211818884300829e-35,47
I116067653,I116067653,University of Rome Tor Vergata,education,education,Other,IT,4,0.0033995815899581588,13.0,0.0001424210076599763,0.00037582820673789886,34
I116130893,I116130893,Veer Kunwar Singh University,education,education,Other,IN,1,0.0010460251046025104,4.0,0.0,3.363430962075187e-05,23
I116265982,I116265982,Qinghai University,education,education,Other,CN,3,0.003138075313807531,12.0,0.00043025751425253663,0.004681039914522704,3
I11662577,I11662577,Monash University Malaysia,education,education,Other,MY,3,0.0015690376569037654,6.0,0.0,0.002649785829277778,28
I116631150,I116631150,Ulsan College,education,education,Other,KR,3,0.0033995815899581588,18.0,1.363508179772215e-06,0.000424085606630163,2
I116953780,I116953780,Tongji University,education,education,Other,CN,28,0.024843096234309622,115.0,0.014288799695299316,0.05284375217334429,3
I11701301,I11701301,Griffith University,education,education,Other,AU,4,0.005230125523012552,23.0,0.0002535714793853978,0.010581416894966953,3
I117222138,I117222138,Abu Dhabi University,education,education,Other,AE,1,0.001307531380753138,5.0,0.0,8.541249108276984e-05,23
I1174212,I1174212,University of Southern California,education,education,Other,US,20,0.025627615062761504,106.0,0.0049953098063824685,0.011989108792173938,9
I117532281,I117532281,Guangzhou University of Chinese Medicine,education,education,Other,CN,1,0.002615062761506276,10.0,0.0,0.0029587189435609875,3
I117942362,I117942362,Western Illinois University,education,education,Other,US,1,0.001307531380753138,5.0,0.0,0.00019446985424774693,1
I117963711,I117963711,Kuban State University,education,education,Other,RU,1,0.0010460251046025104,4.0,0.0,5.164993223831412e-06,9
I117965899,I117965899,University of Hawaiʻi at Mānoa,education,education,Other,US,3,0.0010460251046025104,4.0,2.2573128728670446e-06,0.0005651185021036975,0
I118019719,I118019719,Roche (Switzerland),company,company,Other,CH,2,0.003138075313807531,12.0,5.244262229893134e-07,0.0008963606534760533,0
I118073183,I118073183,Meharry Medical College,education,education,Other,US,1,0.0,0.0,0.0,3.211818884300829e-35,48
I118118575,I118118575,New Jersey Institute of Technology,education,education,Other,US,3,0.0020920502092050207,8.0,0.0,0.0026118641255945922,12
I118292597,I118292597,National Taipei University of Technology,education,education,Other,TW,1,0.0007845188284518827,3.0,0.0,1.379465706874727e-25,49
I118347220,I118347220,NEC (Japan),company,company,Other,JP,1,0.0007845188284518827,3.0,0.0,4.4841618718283353e-05,28
I118347636,I118347636,Australian National University,education,education,Other,AU,11,0.009414225941422593,39.0,7.243694207890216e-05,0.010853252243740496,16
I118373667,I118373667,Seoul National University of Science and Technology,education,education,Other,KR,1,0.0007845188284518827,3.0,0.0,0.0002625186574623772,12
I118501908,I118501908,National Research University Higher School of Economics,education,education,Other,RU,2,0.01072175732217573,41.0,0.0,0.006955386027812776,12
I118564535,I118564535,University of Bern,education,education,Other,CH,7,0.007060669456066945,30.0,0.0007364176895993639,0.001381973741365385,14
I118568048,I118568048,Keiai University,education,education,Other,JP,1,0.004968619246861925,19.0,0.0,0.0013408263806257469,0
I118574674,I118574674,Jiangsu Normal University,education,education,Other,CN,1,0.0,0.0,0.0,3.211818884300829e-35,50
I118590987,I118590987,Northern Border University,education,education,Other,SA,1,0.0015690376569037654,6.0,0.0,6.028663391443737e-06,79
I118692353,I118692353,University of Science and Technology,education,education,Other,YE,1,0.0007845188284518827,3.0,0.0,1.379465706874727e-25,49
I1187138,I1187138,Razi University,education,education,Other,IR,1,0.0010460251046025104,4.0,0.0,0.0006599899943736554,9
I11874761,I11874761,University of North Florida,education,education,Other,US,2,0.0007845188284518827,3.0,4.104205223394626e-07,6.228016316113974e-05,0
I118803816,I118803816,Liaoning University,education,education,Other,CN,1,0.0007845188284518827,3.0,0.0,6.755040179412156e-05,3
I118905719,I118905719,University of Primorska,education,education,Other,SI,1,0.002353556485355648,9.0,0.0,0.0002510600888132101,16
I11892038,I11892038,University of Nigeria,education,education,Other,NG,1,0.0015690376569037654,6.0,0.0,8.122116555123287e-08,2
I118946981,I118946981,Universidad de las Fuerzas Armadas ESPE,education,education,Other,EC,1,0.0005230125523012552,2.0,0.0,1.3825827141502903e-27,51
I118987531,I118987531,Anhui Jianzhu University,education,education,Other,CN,1,0.0005230125523012552,2.0,0.0,5.396951566704738e-05,3
I119003972,I119003972,Roma Tre University,education,education,Other,IT,2,0.001307531380753138,5.0,0.0013523356211085295,2.0887078361392244e-07,19
I119004910,I119004910,Silesian University of Technology,education,education,Other,PL,1,0.0,0.0,0.0,3.211818884300829e-35,52
I119045251,I119045251,Huaqiao University,education,education,Other,CN,1,0.0,0.0,0.0,3.211818884300829e-35,53
I119060216,I119060216,Hankyong National University,education,education,Other,KR,1,0.0,0.0,0.0,3.211818884300829e-35,54
I119096390,I119096390,Afeka College of Engineering,education,education,Other,IL,1,0.0002615062761506276,1.0,0.0,4.903829808612563e-08,9
I11912373,I11912373,Micron (United States),company,company,Other,US,1,0.0007845188284518827,3.0,0.0,6.2115329881792385e-06,79
I119203015,I119203015,Shandong University of Technology,education,education,Other,CN,1,0.0005230125523012552,2.0,0.0,1.3448639226839601e-05,79
I11923345,I11923345,Wrocław University of Science and Technology,education,education,Other,PL,1,0.0002615062761506276,1.0,0.0,1.7879036342160864e-05,0
I119241673,I119241673,Indian Institute of Technology Ropar,education,education,Other,IN,1,0.0002615062761506276,1.0,0.0,2.1048976240153915e-30,55
I11932220,I11932220,Institució Catalana de Recerca i Estudis Avançats,nonprofit,nonprofit,Other,ES,2,0.002615062761506276,10.0,0.00010241115802847426,0.00017482761850828426,14
I119439378,I119439378,University of Verona,education,education,Other,IT,3,0.0005230125523012552,2.0,0.0004510521540510695,6.395549750044576e-07,9
I119443389,I119443389,East Tennessee State University,education,education,Other,US,1,0.0005230125523012552,2.0,0.0,3.85111332000572e-06,0
I119449181,I119449181,Technische Universität Ilmenau,education,education,Other,DE,1,0.0007845188284518827,3.0,0.0,0.00040223210984066383,3
I119454577,I119454577,Nanjing Agricultural University,education,education,Other,CN,2,0.0007845188284518827,3.0,7.889194484969669e-06,0.0005137068893898403,3
I11957088,I11957088,Michigan Technological University,education,education,Other,US,2,0.0010460251046025104,4.0,0.0,0.0005609695198217557,13
I119664326,I119664326,University of Wolverhampton,education,education,Other,GB,2,0.0015690376569037654,6.0,0.00045105215405106944,8.692080176115115e-07,23
I119744171,I119744171,Higher Colleges of Technology,education,education,Other,AE,1,0.0005230125523012552,2.0,0.0,2.8915797326613266e-06,16
I11983389,I11983389,Manchester Metropolitan University,education,education,Other,GB,1,0.002615062761506276,10.0,0.0,0.0003172939575067576,16
I119856527,I119856527,Cadi Ayyad University,education,education,Other,MA,1,0.0002615062761506276,1.0,0.0,2.1048976240153915e-30,56
I119939252,I119939252,Indraprastha Institute of Information Technology Delhi,education,education,Other,IN,2,0.0007845188284518827,3.0,0.00045105215405106944,3.059914698009167e-06,13
I119942284,I119942284,Missouri State University,education,education,Other,US,1,0.0005230125523012552,2.0,0.0,8.010621979440753e-08,57
I120125038,I120125038,Bond University,education,education,Other,AU,2,0.002615062761506276,10.0,0.00042263681059556506,0.0002764121493358315,16
I120156002,I120156002,Boise State University,education,education,Other,US,1,0.0033995815899581588,13.0,0.0,0.0019548411977185318,0
I120230055,I120230055,Poznan University of Medical Sciences,education,education,Other,PL,1,0.001830543933054393,7.0,0.0,0.0002947014813515608,25
I120238654,I120238654,Saudi Electronic University,education,education,Other,SA,1,0.0002615062761506276,1.0,0.0,2.1048976240153915e-30,58
I120250893,I120250893,New York University Abu Dhabi,education,education,Other,AE,3,0.0020920502092050207,8.0,0.000487678765498847,0.00269167280433007,3
I120691247,I120691247,FernUniversität in Hagen,education,education,Other,DE,2,0.0033995815899581588,13.0,0.0,0.0012319961497132788,14
I12079687,I12079687,Edith Cowan University,education,education,Other,AU,3,0.003661087866108786,14.0,0.00016436201862688978,0.00035029144974888334,13
I12093191,I12093191,University of Stirling,education,education,Other,GB,1,0.001307531380753138,5.0,0.0,0.0016253003493877376,1
I12097938,I12097938,West Virginia University,education,education,Other,US,1,0.0002615062761506276,1.0,0.0,3.5749687180466324e-06,16
I121243025,I121243025,"International Islamic University, Islamabad",education,education,Other,PK,1,0.002353556485355648,9.0,0.0,6.248490833118855e-06,23
I121296143,I121296143,Hunan University of Science and Technology,education,education,Other,CN,1,0.0005230125523012552,2.0,0.0,1.1285438547703199e-05,0
I121345201,I121345201,Instituto de Engenharia de Sistemas e Computadores Investigação e Desenvolvimento,nonprofit,nonprofit,Other,PT,1,0.0002615062761506276,1.0,0.0,8.157552042859887e-06,81
I121748325,I121748325,Universidad Complutense de Madrid,education,education,Other,ES,3,0.0020920502092050207,8.0,0.0,0.0006995231694139416,9
I121750182,I121750182,National Institute of Technology Warangal,education,education,Other,IN,1,0.0005230125523012552,2.0,0.0,1.3825827141502903e-27,59
I121797337,I121797337,Leiden University,education,education,Other,NL,4,0.001307531380753138,5.0,2.2277073924982886e-05,3.950181316407499e-05,57
I121799043,I121799043,Electric Power University,education,education,Other,VN,2,0.0010460251046025104,6.0,0.0,0.00038826683329184667,60
I121820613,I121820613,Louisiana State University,education,education,Other,US,1,0.0002615062761506276,1.0,0.0,2.1048976240153915e-30,61
I121847817,I121847817,"The Graduate Center, CUNY",education,education,Other,US,2,0.0020920502092050207,8.0,2.052102611697313e-06,0.0015317682579252707,1
I121883995,I121883995,Johannes Kepler University of Linz,education,education,Other,AT,2,0.0054916317991631795,21.0,6.014823837362381e-06,0.0015286206710204183,14
I121934306,I121934306,Tufts University,education,education,Other,US,2,0.004968619246861925,19.0,1.3201860135252714e-05,0.002727998548693681,81
I121980950,I121980950,Utah State University,education,education,Other,US,1,0.001307531380753138,5.0,0.0,8.628687086033131e-05,57
I122140584,I122140584,Universidade Federal do Rio de Janeiro,education,education,Other,BR,2,0.001830543933054393,7.0,0.00045105215405106944,5.607089239565477e-05,81
I122266389,I122266389,University of Nebraska at Omaha,education,education,Other,US,2,0.0015690376569037654,6.0,0.0,5.60669855739002e-05,81
I122346577,I122346577,University of Modena and Reggio Emilia,education,education,Other,IT,5,0.00993723849372385,39.0,0.0005531598585542478,0.0007740169204388912,9
I122411786,I122411786,California Institute of Technology,education,education,Other,US,3,0.0028765690376569035,11.0,0.00045542997295602367,0.0007921520986522214,1
I122534668,I122534668,Marche Polytechnic University,education,education,Other,IT,1,0.0005230125523012552,2.0,0.0,1.3825827141502903e-27,62
I122991210,I122991210,"Istituto di Scienza e Tecnologie dell'Informazione ""Alessandro Faedo""",facility,research_institute,Other,IT,3,0.0015690376569037654,6.0,2.4306015378548177e-05,0.00018887466794218594,9
I123044942,I123044942,Universitat Autònoma de Barcelona,education,education,Other,ES,2,0.0005230125523012552,4.0,0.0,4.9008466862500444e-24,63
I12315562,I12315562,Texas Tech University,education,education,Other,US,6,0.0015690376569037654,9.0,4.314822612080893e-05,0.00015123656170660835,0
I123387679,I123387679,Uppsala University,education,education,Other,SE,6,0.01412133891213389,57.0,0.0013974105435703218,0.004962051342866133,1
