id,institution_id,institution_name,institution_type,simplified_institution_category,target_firm_label,country_code,publication_count,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
I105036370,I105036370,AstraZeneca (United Kingdom),company,company,Other,GB,2,0.0013591573224600749,4.0,8.74458968455646e-05,7.942467649473453e-06,25
I105086349,I105086349,North Sichuan Medical University,education,education,Other,CN,1,0.0030581039755351687,9.0,0.0,0.0006008742523021019,9
I105126617,I105126617,Zhejiang International Studies University,education,education,Other,CN,4,0.004077471967380225,14.0,2.3099206703944165e-07,0.010421627181646556,44
I10535382,I10535382,Chongqing University of Posts and Telecommunications,education,education,Other,CN,3,0.0013591573224600749,4.0,0.0,0.001590864548393976,44
I106053113,I106053113,Central University of Karnataka,education,education,Other,IN,1,0.0,0.0,0.0,7.033579599578219e-56,27
I106118109,I106118109,Eötvös Loránd University,education,education,Other,HU,2,0.0030581039755351687,9.0,0.00015769058443225884,3.41377291333112e-05,22
I106165777,I106165777,University of Central Florida,education,education,Other,US,10,0.01053346924906558,31.0,0.0008850793787188972,0.00956075816936205,57
I106296451,I106296451,University of Foggia,education,education,Other,IT,1,0.0010193679918450561,3.0,0.0,0.0009066081479130409,57
I10660446,I10660446,Kunming University of Science and Technology,education,education,Other,CN,1,0.0003397893306150187,1.0,0.0,1.1950866428447684e-05,44
I106785703,I106785703,Institut polytechnique de Grenoble,education,education,Other,FR,4,0.008494733265375467,44.0,1.6633713363766558e-05,0.022393403249001482,38
I106826634,I106826634,Jain University,education,education,Other,IN,1,0.0,0.0,0.0,7.033579599578219e-56,29
I106938459,I106938459,University of New Brunswick,education,education,Other,CA,2,0.0013591573224600749,5.0,2.3099206703944165e-07,0.0004714405269642631,30
I107139065,I107139065,College of the Holy Cross,education,education,Other,US,1,0.0006795786612300374,2.0,0.0,0.0001549156869505255,44
I107326029,I107326029,Oranim Academic College of Education,education,education,Other,IL,1,0.0006795786612300374,2.0,0.0,0.0006866460741615111,24
I107606265,I107606265,Broad Institute,nonprofit,nonprofit,Other,US,7,0.013591573224600749,74.0,6.096557292599565e-06,0.048491683801157565,4
I107639228,I107639228,University of Notre Dame,education,education,Other,US,17,0.010873258579680599,33.0,0.0021342827427123837,0.015139429550595981,44
I107672454,I107672454,Dartmouth College,education,education,Other,US,2,0.0027183146449201497,14.0,0.0,0.007111150046625401,57
I108103353,I108103353,Universidad de Valladolid,education,education,Other,ES,1,0.0027183146449201497,8.0,0.0,0.0011482876109333154,57
I108108428,I108108428,Thammasat University,education,education,Other,TH,3,0.0016989466530750936,6.0,0.0005585388181013699,4.438839246782059e-05,4
I108290504,I108290504,University of Pisa,education,education,Other,IT,1,0.0,0.0,0.0,7.033579599578219e-56,31
I108403487,I108403487,Warsaw University of Technology,education,education,Other,PL,1,0.0003397893306150187,1.0,0.0,5.7363856684930094e-05,65
I108468826,I108468826,Stevens Institute of Technology,education,education,Other,US,4,0.0016989466530750936,5.0,7.790207460905171e-05,0.0004524409348205142,44
I108688024,I108688024,Qingdao University,education,education,Other,CN,4,0.014271151885830786,50.0,2.810403482313207e-06,0.039857540734756676,44
I108754898,I108754898,Badji Mokhtar-Annaba University,education,education,Other,DZ,1,0.0006795786612300374,2.0,0.0,8.288628620827944e-05,30
I108904480,I108904480,Shenyang Institute of Engineering,education,education,Other,CN,1,0.0013591573224600749,4.0,0.0,1.2392979462095303e-05,34
I10902133,I10902133,Universitat Jaume I,education,education,Other,ES,1,0.0,0.0,0.0,7.033579599578219e-56,35
I109173049,I109173049,Beijing Foreign Studies University,education,education,Other,CN,2,0.0013591573224600749,4.0,0.0008577120435952867,3.4082939420316626e-05,36
I109297418,I109297418,Gebze Technical University,education,education,Other,TR,1,0.0006795786612300374,2.0,0.0,5.363524690499956e-43,37
I109689652,I109689652,FPT University,education,education,Other,VN,1,0.0016989466530750936,5.0,0.0,0.0007852773856790045,9
I109736498,I109736498,Canadian Institute for Advanced Research,facility,research_institute,Other,CA,4,0.007475365273530411,24.0,0.000126457523735929,0.0038204878570766653,38
I109935558,I109935558,Ningbo University,education,education,Other,CN,6,0.0027183146449201497,10.0,0.0011166156520686608,0.007840867444831335,44
I109954829,I109954829,Agricultural University of Athens,education,education,Other,GR,4,0.0003397893306150187,4.0,0.0,5.240425169153674e-37,39
I110092051,I110092051,Brigham Young University–Hawaii,education,education,Other,US,2,0.0010193679918450561,3.0,3.4648810055916246e-06,6.064152386358146e-06,57
I110166357,I110166357,University of Delhi,education,education,Other,IN,1,0.0,0.0,0.0,7.033579599578219e-56,40
I110181903,I110181903,Goshen College,education,education,Other,US,1,0.0010193679918450561,3.0,0.0,0.0015938911741611797,9
I11019714,I11019714,Universidade da Coruña,education,education,Other,ES,1,0.0,0.0,0.0,7.033579599578219e-56,41
I110200422,I110200422,Universidade Federal de Minas Gerais,education,education,Other,BR,2,0.0013591573224600749,4.0,0.0011166156520686608,0.0020369153302509497,4
I110217816,I110217816,Dongduk Women's University,education,education,Other,KR,1,0.0006795786612300374,2.0,0.0,1.1161836050290913e-06,9
I110273157,I110273157,Kookmin University,education,education,Other,KR,2,0.0010193679918450561,3.0,3.5572778324074015e-06,1.1469602830330357e-05,0
I110325482,I110325482,Eastern Kentucky University,education,education,Other,US,1,0.0006795786612300374,2.0,0.0,6.834766257342856e-05,4
I110360157,I110360157,Lovely Professional University,education,education,Other,IN,6,0.006116207951070337,21.0,0.002300496194059207,0.0005026681790338866,0
I110378019,I110378019,Southern Illinois University Carbondale,education,education,Other,US,1,0.0010193679918450561,3.0,0.0,6.141863032507657e-06,0
I110440473,I110440473,Xi'an University of Science and Technology,education,education,Other,CN,1,0.0010193679918450561,3.0,0.0,0.00012642120598131739,44
I110736937,I110736937,Délégation Paris 5,government,government,Other,FR,1,0.004077471967380225,12.0,0.0,5.2302787504652805e-05,38
I110930757,I110930757,Management Development Institute,education,education,Other,IN,1,0.0003397893306150187,1.0,0.0,7.950070151395968e-07,57
I111088046,I111088046,Boston University,education,education,Other,US,12,0.007475365273530411,28.0,0.0012616730703617423,0.0107737763747373,57
I11123151,I11123151,Northwest Missouri State University,education,education,Other,US,1,0.0003397893306150187,1.0,0.0,0.00022119492850854658,2
I111381250,I111381250,Hebei Medical University,education,education,Other,CN,1,0.0030581039755351687,9.0,0.0,0.005409151578169765,44
I111398093,I111398093,Kozminski University,education,education,Other,PL,2,0.0016989466530750936,5.0,1.3859524022366499e-06,9.131682225859598e-39,45
I111455621,I111455621,"Queens College, CUNY",education,education,Other,US,1,0.0006795786612300374,2.0,0.0,0.00047633475063681895,2
I111483173,I111483173,King University,education,education,Other,US,3,0.0044172612979952435,15.0,2.38691802607423e-06,0.011455987497822057,38
I111599522,I111599522,Jiangnan University,education,education,Other,CN,2,0.0006795786612300374,2.0,0.0,0.000581946823944413,0
I1118541,I1118541,University of East Anglia,education,education,Other,GB,2,0.0016989466530750936,5.0,1.2011587486050966e-05,6.720493155310896e-07,36
I111950717,I111950717,Macau University of Science and Technology,education,education,Other,MO,8,0.011892626571525655,36.0,1.9396375536941603e-05,0.015334636498573657,44
I111966504,I111966504,University of Fukui,education,education,Other,JP,1,0.0003397893306150187,1.0,0.0,9.440310735625384e-48,46
I111979921,I111979921,Northwestern University,education,education,Other,US,12,0.011213047910295617,34.0,0.0012429798623425873,0.008605902718627023,2
I112048516,I112048516,BG Group (United Kingdom),company,company,Other,GB,1,0.006795786612300374,20.0,0.0,0.011643551959961806,57
I112260969,I112260969,Ontario Institute for Cancer Research,funder,unknown,Other,CA,1,0.0006795786612300374,2.0,0.0,0.0003167077746747146,30
I112475681,I112475681,Joint Global Change Research Institute,facility,research_institute,Other,US,1,0.0013591573224600749,4.0,0.0,0.00023808068155828504,57
I112862951,I112862951,University of Messina,education,education,Other,IT,1,0.0,0.0,0.0,7.033579599578219e-56,47
I112982808,I112982808,Universiti Sains Islam Malaysia,education,education,Other,MY,1,0.0006795786612300374,2.0,0.0,5.363524690499956e-43,48
I113145275,I113145275,Gwangju National University of Education,education,education,Other,KR,1,0.0,0.0,0.0,7.033579599578219e-56,49
I113306721,I113306721,Hiroshima University,education,education,Other,JP,1,0.004757050628610262,14.0,0.0,0.0004572245512357525,7
I113389987,I113389987,Handan College,education,education,Other,CN,1,0.0003397893306150187,1.0,0.0,0.0005661056256021993,44
I113428412,I113428412,École Normale Supérieure de Lyon,education,education,Other,FR,1,0.002378525314305131,7.0,0.0,0.0008359706558562634,38
I113508548,I113508548,Albany State University,education,education,Other,US,2,0.0016989466530750936,6.0,2.370335262242755e-06,4.127973573429713e-05,9
I113940042,I113940042,Shanghai University,education,education,Other,CN,7,0.006116207951070337,18.0,0.00031851881110847016,0.012849489004821066,44
I113979032,I113979032,Twitter (United States),company,company,Other,US,1,0.0013591573224600749,4.0,0.0,0.002042113472373552,4
I114017466,I114017466,University of Technology Sydney,education,education,Other,AU,5,0.0044172612979952435,14.0,0.0008272447399338963,0.008151253364884923,44
I114027177,I114027177,University of North Carolina at Chapel Hill,education,education,Other,US,10,0.006455997281685355,21.0,0.0027968519477135595,0.004521260215685892,38
I11406153,I11406153,Shanghai International Studies University,education,education,Other,CN,1,0.002378525314305131,7.0,0.0,0.009561994048924575,44
I114090438,I114090438,Goethe University Frankfurt,education,education,Other,DE,2,0.004757050628610262,14.0,2.915697366205353e-05,0.0009892544967382941,36
I114129787,I114129787,NCR (United States),company,company,Other,US,1,0.0003397893306150187,1.0,0.0,9.440310735625384e-48,50
I114234892,I114234892,Beijing Union University,education,education,Other,CN,1,0.0,0.0,0.0,7.033579599578219e-56,51
I114395901,I114395901,University of Nebraska–Lincoln,education,education,Other,US,3,0.002378525314305131,7.0,0.0005732068143583745,0.0001040742877158032,9
I114457229,I114457229,University of Geneva,education,education,Other,CH,5,0.018008834522595992,54.0,0.0011795697900346999,0.013353494986833232,2
I114493937,I114493937,Creighton University,education,education,Other,US,1,0.0003397893306150187,1.0,0.0,9.132082302537762e-08,57
I114531698,I114531698,Tokyo Institute of Technology,education,education,Other,JP,4,0.004757050628610262,14.0,5.351316219747066e-06,0.009067764286908786,44
I114772536,I114772536,Software Engineering Institute,facility,research_institute,Other,US,1,0.0010193679918450561,3.0,0.0,0.000956803048536991,44
I114832834,I114832834,Tulane University,education,education,Other,US,1,0.0020387359836901123,6.0,0.0,0.00595402320159162,44
I114845381,I114845381,National Institute of Technology Calicut,education,education,Other,IN,1,0.0,0.0,0.0,7.033579599578219e-56,52
I114972647,I114972647,University of Jordan,education,education,Other,JO,2,0.0013591573224600749,4.0,0.00115395936957337,4.246731962276446e-06,58
I115209984,I115209984,Albemarle (United States),company,company,Other,US,1,0.0016989466530750936,5.0,0.0,8.562570145189498e-35,54
I115212828,I115212828,Beijing Language and Culture University,education,education,Other,CN,1,0.0010193679918450561,3.0,0.0,0.002665946447857669,38
I115228651,I115228651,"Agency for Science, Technology and Research",government,government,Other,SG,14,0.009174311926605505,45.0,0.0017129601718088206,0.037752302597201116,44
I115304662,I115304662,Universitat de Vic - Universitat Central de Catalunya,education,education,Other,ES,1,0.0010193679918450561,3.0,0.0,1.373160202251131e-06,36
I115475287,I115475287,Oklahoma State University,education,education,Other,US,2,0.0027183146449201497,8.0,0.0010605296782292609,0.0011326975559932373,2
I115498069,I115498069,Jikei University School of Medicine,education,education,Other,JP,1,0.0020387359836901123,6.0,0.0,4.621931313602463e-33,56
I116067653,I116067653,University of Rome Tor Vergata,education,education,Other,IT,5,0.0020387359836901123,6.0,1.8036630567996406e-05,0.0002129082983106581,38
I116121188,I116121188,Dolby (Netherlands),company,company,Other,NL,1,0.0003397893306150187,1.0,0.0,0.0006432205265076782,44
I116631150,I116631150,Ulsan College,education,education,Other,KR,1,0.0013591573224600749,4.0,0.0,8.3244243153884e-05,9
I116660002,I116660002,The Max Stern Yezreel Valley College,education,education,Other,IL,2,0.003397893306150187,11.0,2.952848590320862e-06,0.0015879262409588407,24
I116953780,I116953780,Tongji University,education,education,Other,CN,12,0.013931362555215767,44.0,0.004721179210542375,0.027741406433213787,44
I11701301,I11701301,Griffith University,education,education,Other,AU,5,0.004757050628610262,16.0,1.0394643016774874e-06,0.011830574457202401,44
I117222138,I117222138,Abu Dhabi University,education,education,Other,AE,2,0.0016989466530750936,5.0,2.9220496480489368e-05,2.7764611410329475e-07,58
I1174212,I1174212,University of Southern California,education,education,Other,US,22,0.019367991845056068,68.0,0.005477636644986234,0.02361389316293509,57
I117532281,I117532281,Guangzhou University of Chinese Medicine,education,education,Other,CN,2,0.0020387359836901123,6.0,2.741105862201374e-06,0.0017097153074126807,44
I117965899,I117965899,University of Hawaiʻi at Mānoa,education,education,Other,US,4,0.006795786612300374,21.0,0.00025920759803346066,0.009114210820400506,57
I118019719,I118019719,Roche (Switzerland),company,company,Other,CH,1,0.0006795786612300374,2.0,0.0,3.6002687940860757e-05,58
I118020396,I118020396,Swarthmore College,education,education,Other,US,1,0.0,0.0,0.0,7.033579599578219e-56,59
I118118575,I118118575,New Jersey Institute of Technology,education,education,Other,US,2,0.004077471967380225,12.0,2.3099206703944166e-06,0.005021680696375186,57
I118292597,I118292597,National Taipei University of Technology,education,education,Other,TW,1,0.0,0.0,0.0,7.033579599578219e-56,60
I118298837,I118298837,Sankara Nethralaya,healthcare,healthcare,Other,IN,1,0.0,0.0,0.0,7.033579599578219e-56,61
I118347636,I118347636,Australian National University,education,education,Other,AU,8,0.006455997281685355,21.0,0.0007312284874200566,0.002412666803325574,38
I118373667,I118373667,Seoul National University of Science and Technology,education,education,Other,KR,1,0.0006795786612300374,2.0,0.0,8.529998767360833e-05,9
I118501908,I118501908,National Research University Higher School of Economics,education,education,Other,RU,2,0.0020387359836901123,6.0,1.1549603351972083e-06,8.854055752127915e-35,54
I118564535,I118564535,University of Bern,education,education,Other,CH,4,0.00815494393476045,25.0,0.00027528307351750895,0.0013157013788199336,65
I118590987,I118590987,Northern Border University,education,education,Other,SA,1,0.0010193679918450561,3.0,0.0,3.0894241564095194e-09,62
I118692353,I118692353,University of Science and Technology,education,education,Other,YE,1,0.0003397893306150187,1.0,0.0,0.0006705608338749371,44
I11893660,I11893660,Mokpo National University,education,education,Other,KR,1,0.0003397893306150187,1.0,0.0,9.440310735625384e-48,63
I11923345,I11923345,Wrocław University of Science and Technology,education,education,Other,PL,2,0.002378525314305131,8.0,0.0001417906304843773,0.00034784771312145287,9
I119234918,I119234918,University of Northern Iowa,education,education,Other,US,1,0.0006795786612300374,2.0,0.0,3.958887666445363e-05,24
I119241673,I119241673,Indian Institute of Technology Ropar,education,education,Other,IN,1,0.0013591573224600749,4.0,0.0,0.0004994405939994727,24
I119273862,I119273862,Central South University of Forestry and Technology,education,education,Other,CN,1,0.0013591573224600749,4.0,0.0,0.0004794215468885726,44
I11932220,I11932220,Institució Catalana de Recerca i Estudis Avançats,nonprofit,nonprofit,Other,ES,2,0.0037376826367652057,11.0,7.5649901955417145e-06,0.0049415304032574174,38
I119439378,I119439378,University of Verona,education,education,Other,IT,2,0.0013591573224600749,4.0,0.0022313833676010065,4.7430776329291716e-05,65
I119443389,I119443389,East Tennessee State University,education,education,Other,US,2,0.0006795786612300374,2.0,0.0005585388181013699,9.012614506290179e-06,57
I119474363,I119474363,Canterbury Christ Church University,education,education,Other,GB,1,0.0020387359836901123,6.0,0.0,1.649025903234666e-05,7
I11957088,I11957088,Michigan Technological University,education,education,Other,US,1,0.0006795786612300374,2.0,0.0,0.0006701169279684059,9
I119668213,I119668213,Karunya University,education,education,Other,IN,1,0.0,0.0,0.0,7.033579599578219e-56,67
I119744171,I119744171,Higher Colleges of Technology,education,education,Other,AE,1,0.0013591573224600749,4.0,0.0,5.283984308153559e-09,68
I11983389,I11983389,Manchester Metropolitan University,education,education,Other,GB,1,0.0010193679918450561,3.0,0.0,7.2138349622818755e-06,25
I11986463,I11986463,Università Iuav di Venezia,education,education,Other,IT,1,0.0010193679918450561,3.0,0.0,1.373160202251131e-06,36
I119939252,I119939252,Indraprastha Institute of Information Technology Delhi,education,education,Other,IN,1,0.0003397893306150187,1.0,0.0,5.986777493580863e-05,57
I120250893,I120250893,New York University Abu Dhabi,education,education,Other,AE,3,0.0010193679918450561,4.0,0.0005585388181013699,0.0010611232888079272,2
I12079687,I12079687,Edith Cowan University,education,education,Other,AU,3,0.0006795786612300374,2.0,0.0,5.143007145905871e-06,0
I12097938,I12097938,West Virginia University,education,education,Other,US,1,0.0,0.0,0.0,7.033579599578219e-56,69
I12113309,I12113309,DePauw University,education,education,Other,US,1,0.0003397893306150187,1.0,0.0,9.461532739550844e-05,4
I121345201,I121345201,Instituto de Engenharia de Sistemas e Computadores Investigação e Desenvolvimento,nonprofit,nonprofit,Other,PT,1,0.0013591573224600749,4.0,0.0,0.00027071465419871036,9
I12138139,I12138139,Austin College,education,education,Other,US,1,0.0020387359836901123,6.0,0.0,0.0006824286911181638,57
I121748325,I121748325,Universidad Complutense de Madrid,education,education,Other,ES,2,0.0016989466530750936,5.0,0.0005585388181013699,1.3908794290594417e-06,36
I12176630,I12176630,Tanjungpura University,education,education,Other,ID,1,0.0010193679918450561,3.0,0.0,1.2670570585496477e-39,70
I121797337,I121797337,Leiden University,education,education,Other,NL,4,0.0044172612979952435,14.0,1.1838343435771384e-05,0.010746351634545724,44
I121934306,I121934306,Tufts University,education,education,Other,US,2,0.0016989466530750936,5.0,0.0,0.0032331064536911523,44
I121980950,I121980950,Utah State University,education,education,Other,US,6,0.002378525314305131,7.0,0.0007523411623474623,0.0002477877770856653,57
I122140584,I122140584,Universidade Federal do Rio de Janeiro,education,education,Other,BR,1,0.0020387359836901123,6.0,0.0,9.312757668306106e-05,2
I122266389,I122266389,University of Nebraska at Omaha,education,education,Other,US,1,0.0,0.0,0.0,7.033579599578219e-56,71
I122346577,I122346577,University of Modena and Reggio Emilia,education,education,Other,IT,3,0.0006795786612300374,2.0,0.0,3.5199704014707513e-07,36
I122411786,I122411786,California Institute of Technology,education,education,Other,US,1,0.0,0.0,0.0,7.033579599578219e-56,72
I122964287,I122964287,National Institute of Technology Tiruchirappalli,education,education,Other,IN,1,0.0,0.0,0.0,7.033579599578219e-56,73
I123044942,I123044942,Universitat Autònoma de Barcelona,education,education,Other,ES,1,0.0020387359836901123,6.0,0.0,0.0009832001778109622,38
I12315562,I12315562,Texas Tech University,education,education,Other,US,1,0.0003397893306150187,1.0,0.0,1.0072881248655376e-07,38
I123387679,I123387679,Uppsala University,education,education,Other,SE,4,0.004757050628610262,14.0,0.005593549900715756,0.002109314406968872,58
I123431417,I123431417,Scripps Research Institute,nonprofit,nonprofit,Other,US,2,0.002378525314305131,7.0,0.0,0.008845792797560679,44
I123443094,I123443094,Universidade Estadual de Maringá,education,education,Other,BR,1,0.0006795786612300374,2.0,0.0,5.481130153025225e-07,22
I123534392,I123534392,University of North Texas,education,education,Other,US,3,0.0030581039755351687,14.0,0.00018593706436339857,0.00025415543459644623,0
I123565023,I123565023,Vietnam National University Ho Chi Minh City,education,education,Other,VN,2,0.0010193679918450561,3.0,0.0,5.756823608718248e-06,74
I123900574,I123900574,Pohang University of Science and Technology,education,education,Other,KR,3,0.0016989466530750936,5.0,0.0,0.001520481663723925,57
I123946342,I123946342,Binghamton University,education,education,Other,US,1,0.0013591573224600749,4.0,0.0,0.001067494737598149,57
I124055696,I124055696,University of Copenhagen,education,education,Other,DK,6,0.008494733265375467,30.0,0.0023765291578591316,0.01653353815361236,57
I12411659,I12411659,Tianjin University of Traditional Chinese Medicine,education,education,Other,CN,1,0.0010193679918450561,3.0,0.0,0.00022410168214924122,44
I124227911,I124227911,Ben-Gurion University of the Negev,education,education,Other,IL,3,0.0016989466530750936,7.0,7.699735567981388e-08,0.0005748685818100433,24
I124246371,I124246371,York St John University,education,education,Other,GB,1,0.0013591573224600749,4.0,0.0,0.0005646358671667521,44
I124601658,I124601658,University of Parma,education,education,Other,IT,2,0.0020387359836901123,6.0,6.53212566720821e-05,0.0001401311791581094,36
I124633538,I124633538,University of Seoul,education,education,Other,KR,2,0.0013591573224600749,4.0,6.703389785484597e-05,4.006036541633883e-05,9
I12524447,I12524447,Seton Hall University,education,education,Other,US,1,0.0006795786612300374,2.0,0.0,4.362402704727971e-05,57
I125602781,I125602781,Tokyo Medical and Dental University,education,education,Other,JP,2,0.004757050628610262,14.0,0.0,0.0004572245512357525,7
I125671874,I125671874,National Health Service,healthcare,healthcare,Other,GB,2,0.0010193679918450561,3.0,0.0,0.00037311672452570397,2
I125680101,I125680101,Turing Institute,facility,research_institute,Other,GB,3,0.015630309208290862,48.0,0.00012522448403092966,0.013258923652892135,2
I125749732,I125749732,Western University,education,education,Other,CA,6,0.009174311926605505,28.0,0.001828140516170253,0.0043509784239698845,30
I125839683,I125839683,Beijing Institute of Technology,education,education,Other,CN,17,0.010193679918450561,32.0,0.0006426930779916226,0.019902482668404137,44
I125904092,I125904092,Shenyang Aerospace University,education,education,Other,CN,2,0.0006795786612300374,2.0,0.0,0.0001624780363229888,44
I125934054,I125934054,National United University,education,education,Other,TW,1,0.0010193679918450561,3.0,0.0,0.000720617454309413,44
I12607205,I12607205,University College Ghent,education,education,Other,BE,1,0.0003397893306150187,1.0,0.0,0.00015181064009023732,2
I126131087,I126131087,University of Sindh,education,education,Other,PK,1,0.0020387359836901123,6.0,0.0,0.0004648181526298284,0
I126145234,I126145234,Chaoyang University of Technology,education,education,Other,TW,1,0.0013591573224600749,4.0,0.0,5.240425169153674e-37,75
I12615008,I12615008,Beijing Normal-Hong Kong Baptist University,education,education,Other,CN,1,0.0020387359836901123,6.0,0.0,0.004212902983242183,44
I126231945,I126231945,Queen's University Belfast,education,education,Other,GB,2,0.0010193679918450561,3.0,0.0011166156520686608,0.0006706998785383497,76
I126307644,I126307644,University of Iowa,education,education,Other,US,2,0.0016989466530750936,5.0,0.0,4.636726599162041e-06,9
I126345244,I126345244,Portland State University,education,education,Other,US,1,0.0013591573224600749,4.0,0.0,0.0008125885156110239,57
I126350171,I126350171,Fairfield University,education,education,Other,US,2,0.0016989466530750936,5.0,7.1607540782226915e-06,5.7918751847515794e-05,38
I126477371,I126477371,Mohammed V University,education,education,Other,MA,1,0.0010193679918450561,3.0,0.0,4.228288384743358e-05,30
I126520041,I126520041,University of Science and Technology of China,education,education,Other,CN,63,0.029561671763506627,136.0,0.013146494159951052,0.10852993899042328,44
I126596746,I126596746,Jagiellonian University,education,education,Other,PL,1,0.0010193679918450561,3.0,0.0,7.237015216470895e-39,45
I126744593,I126744593,"University of Maryland, Baltimore",education,education,Other,US,2,0.0050968399592252805,15.0,0.0,0.0033784607622367713,4
I126820664,I126820664,Vassar College,education,education,Other,US,2,0.0013591573224600749,4.0,0.0,0.0001648178900472099,30
I12708293,I12708293,SIB Swiss Institute of Bioinformatics,nonprofit,nonprofit,Other,CH,1,0.0020387359836901123,6.0,0.0,0.0003296567874908732,65
I127328727,I127328727,William Paterson University,education,education,Other,US,1,0.0006795786612300374,2.0,0.0,4.362402704727971e-05,57
I127336678,I127336678,Ecole Mohammadia d'Ingénieurs,education,education,Other,MA,1,0.0010193679918450561,3.0,0.0,4.228288384743358e-05,30
I127462306,I127462306,National Academy of Sciences India,education,education,Other,IN,1,0.0006795786612300374,2.0,0.0,0.0001942219305666949,2
I127859547,I127859547,Yogyakarta State University,education,education,Other,ID,1,0.0,0.0,0.0,7.033579599578219e-56,77
I1279858714,I1279858714,Center for Economic and Policy Research,nonprofit,nonprofit,Other,US,1,0.0013591573224600749,4.0,0.0,0.002989406244273484,4
